Id,Label,timeset,indegree,outdegree,Degree
4452,4452,,16,12,28
4453,4453,,11,13,24
4454,4454,,13,9,22
4455,4455,,20,12,32
4456,4456,,20,9,29
4457,4457,,22,7,29
4458,4458,,21,14,35
4459,4459,,20,11,31
4460,4460,,11,15,26
4461,4461,,17,12,29
4462,4462,,20,13,33
4463,4463,,29,8,37
4464,4464,,16,4,20
4465,4465,,14,9,23
4466,4466,,15,10,25
4467,4467,,10,9,19
4468,4468,,16,8,24
4469,4469,,15,10,25
4470,4470,,18,15,33
4471,4471,,20,11,31
4472,4472,,22,19,41
4473,4473,,16,10,26
4474,4474,,16,12,28
4475,4475,,15,14,29
4476,4476,,18,9,27
4477,4477,,22,7,29
4478,4478,,21,17,38
4479,4479,,17,10,27
4480,4480,,18,7,25
4481,4481,,13,12,25
4482,4482,,18,10,28
4483,4483,,11,8,19
4484,4484,,28,12,40
4485,4485,,22,9,31
4486,4486,,19,12,31
4487,4487,,17,13,30
4488,4488,,18,12,30
4489,4489,,16,12,28
4490,4490,,17,9,26
4491,4491,,24,12,36
4492,4492,,17,10,27
4493,4493,,14,13,27
4494,4494,,14,14,28
4495,4495,,15,12,27
4496,4496,,11,8,19
4497,4497,,16,17,33
4498,4498,,16,6,22
4499,4499,,21,6,27
4500,4500,,22,9,31
4501,4501,,17,13,30
4502,4502,,20,13,33
4503,4503,,21,11,32
4504,4504,,18,11,29
4505,4505,,11,11,22
4506,4506,,17,12,29
4507,4507,,16,15,31
4508,4508,,22,7,29
4509,4509,,20,11,31
4510,4510,,23,11,34
4511,4511,,21,14,35
4512,4512,,16,12,28
4513,4513,,19,9,28
4514,4514,,10,13,23
4515,4515,,11,12,23
4516,4516,,21,10,31
4517,4517,,16,11,27
4518,4518,,10,6,16
4519,4519,,21,14,35
4520,4520,,21,8,29
4521,4521,,29,13,42
4522,4522,,15,11,26
4523,4523,,19,11,30
4524,4524,,21,9,30
4525,4525,,22,11,33
4526,4526,,21,17,38
4527,4527,,21,15,36
4528,4528,,17,7,24
4529,4529,,20,12,32
4530,4530,,12,11,23
4531,4531,,12,10,22
4532,4532,,15,10,25
4533,4533,,22,13,35
4534,4534,,15,9,24
4535,4535,,20,9,29
4536,4536,,17,12,29
4537,4537,,18,11,29
4538,4538,,16,11,27
4539,4539,,23,11,34
4540,4540,,17,16,33
4541,4541,,27,7,34
4542,4542,,16,9,25
4543,4543,,22,10,32
4544,4544,,20,7,27
4545,4545,,15,6,21
4546,4546,,15,12,27
4547,4547,,13,12,25
4548,4548,,22,9,31
4549,4549,,20,11,31
4550,4550,,27,9,36
4551,4551,,22,13,35
4552,4552,,16,11,27
4553,4553,,15,14,29
4554,4554,,20,12,32
4555,4555,,22,13,35
4556,4556,,22,16,38
4557,4557,,16,12,28
4558,4558,,25,14,39
4559,4559,,20,13,33
4560,4560,,22,11,33
4561,4561,,13,10,23
4562,4562,,21,10,31
4563,4563,,19,8,27
4564,4564,,15,16,31
4565,4565,,9,6,15
4566,4566,,23,17,40
4567,4567,,16,5,21
4568,4568,,23,11,34
4569,4569,,14,12,26
4570,4570,,24,15,39
4571,4571,,21,9,30
4572,4572,,19,5,24
4573,4573,,16,21,37
4574,4574,,15,9,24
4575,4575,,26,12,38
4576,4576,,18,13,31
4577,4577,,13,9,22
4578,4578,,16,10,26
4579,4579,,14,17,31
4580,4580,,16,7,23
4581,4581,,18,9,27
4582,4582,,14,9,23
4583,4583,,17,13,30
4584,4584,,20,7,27
4585,4585,,24,11,35
4586,4586,,13,16,29
4587,4587,,22,11,33
4588,4588,,21,7,28
4589,4589,,21,11,32
4590,4590,,15,8,23
4591,4591,,18,12,30
4592,4592,,16,9,25
4593,4593,,14,4,18
4594,4594,,18,14,32
4595,4595,,26,10,36
4596,4596,,20,7,27
4597,4597,,17,11,28
4598,4598,,21,13,34
4599,4599,,17,7,24
4600,4600,,11,10,21
4601,4601,,18,10,28
4602,4602,,15,9,24
4603,4603,,27,13,40
4604,4604,,17,11,28
4605,4605,,15,5,20
4606,4606,,23,12,35
4607,4607,,20,13,33
4608,4608,,24,6,30
4609,4609,,26,5,31
4610,4610,,20,18,38
4611,4611,,10,7,17
4612,4612,,35,10,45
4613,4613,,21,9,30
4614,4614,,12,7,19
4615,4615,,14,7,21
4616,4616,,15,11,26
4617,4617,,21,7,28
4618,4618,,30,11,41
4619,4619,,15,6,21
4620,4620,,21,6,27
4621,4621,,21,11,32
4622,4622,,26,8,34
4623,4623,,24,17,41
4624,4624,,22,12,34
4625,4625,,18,11,29
4626,4626,,23,7,30
4627,4627,,19,17,36
4628,4628,,21,11,32
4629,4629,,22,7,29
4630,4630,,17,10,27
4631,4631,,22,10,32
4632,4632,,13,7,20
4633,4633,,21,11,32
4634,4634,,18,8,26
4635,4635,,24,13,37
4636,4636,,16,14,30
4637,4637,,19,9,28
4638,4638,,20,7,27
4639,4639,,22,11,33
4640,4640,,19,19,38
4641,4641,,25,13,38
4642,4642,,11,12,23
4643,4643,,14,11,25
4644,4644,,13,10,23
4645,4645,,15,11,26
4646,4646,,27,4,31
4647,4647,,17,10,27
4648,4648,,21,10,31
4649,4649,,22,11,33
4650,4650,,29,10,39
4651,4651,,18,14,32
4652,4652,,19,16,35
4653,4653,,27,3,30
4654,4654,,11,4,15
4655,4655,,17,7,24
4656,4656,,12,6,18
4657,4657,,17,11,28
4658,4658,,28,9,37
4659,4659,,24,11,35
4660,4660,,20,8,28
4661,4661,,18,11,29
4662,4662,,20,6,26
4663,4663,,13,10,23
4664,4664,,21,13,34
4665,4665,,22,17,39
4666,4666,,21,9,30
4667,4667,,14,20,34
4668,4668,,23,12,35
4669,4669,,22,14,36
4670,4670,,21,19,40
4671,4671,,18,14,32
4672,4672,,16,11,27
4673,4673,,18,8,26
4674,4674,,14,12,26
4675,4675,,16,11,27
4676,4676,,28,9,37
4677,4677,,27,11,38
4678,4678,,27,12,39
4679,4679,,15,13,28
4680,4680,,14,12,26
4681,4681,,25,14,39
4682,4682,,28,8,36
4683,4683,,23,6,29
4684,4684,,11,19,30
4685,4685,,23,8,31
4686,4686,,24,15,39
4687,4687,,24,18,42
4688,4688,,22,8,30
4689,4689,,14,12,26
4690,4690,,26,13,39
4691,4691,,17,14,31
4692,4692,,31,8,39
4693,4693,,20,14,34
4694,4694,,22,17,39
4695,4695,,12,7,19
4696,4696,,17,13,30
4697,4697,,18,7,25
4698,4698,,10,6,16
4699,4699,,14,9,23
4700,4700,,19,6,25
4701,4701,,25,9,34
4702,4702,,26,13,39
4703,4703,,27,8,35
4704,4704,,17,13,30
4705,4705,,20,13,33
4706,4706,,13,7,20
4707,4707,,26,9,35
4708,4708,,17,16,33
4709,4709,,22,8,30
4710,4710,,16,10,26
4711,4711,,16,5,21
4712,4712,,15,9,24
4713,4713,,20,8,28
4714,4714,,9,9,18
4715,4715,,22,17,39
4716,4716,,17,13,30
4717,4717,,33,5,38
4718,4718,,14,6,20
4719,4719,,20,6,26
4720,4720,,20,8,28
4721,4721,,17,6,23
4722,4722,,20,8,28
4723,4723,,16,7,23
4724,4724,,22,11,33
4725,4725,,35,6,41
4726,4726,,16,6,22
4727,4727,,19,11,30
4728,4728,,20,12,32
4729,4729,,16,11,27
4730,4730,,18,9,27
4731,4731,,23,5,28
4732,4732,,16,12,28
4733,4733,,16,6,22
4734,4734,,12,13,25
4735,4735,,31,10,41
4736,4736,,27,10,37
4737,4737,,17,16,33
4738,4738,,22,10,32
4739,4739,,25,13,38
4740,4740,,25,11,36
4741,4741,,17,5,22
4742,4742,,19,16,35
4743,4743,,23,12,35
4744,4744,,15,18,33
4745,4745,,21,12,33
4746,4746,,24,6,30
4747,4747,,14,7,21
4748,4748,,16,10,26
4749,4749,,26,9,35
4750,4750,,26,11,37
4751,4751,,15,11,26
4752,4752,,14,9,23
4753,4753,,24,9,33
4754,4754,,24,5,29
4755,4755,,15,10,25
4756,4756,,15,17,32
4757,4757,,18,7,25
4758,4758,,23,6,29
4759,4759,,24,12,36
4760,4760,,26,10,36
4761,4761,,15,10,25
4762,4762,,19,9,28
4763,4763,,21,13,34
4764,4764,,21,10,31
4765,4765,,18,11,29
4766,4766,,19,11,30
4767,4767,,27,9,36
4768,4768,,19,11,30
4769,4769,,18,15,33
4770,4770,,7,6,13
4771,4771,,18,5,23
4772,4772,,14,10,24
4773,4773,,23,9,32
4774,4774,,18,9,27
4775,4775,,24,15,39
4776,4776,,22,6,28
4777,4777,,15,13,28
4778,4778,,14,11,25
4779,4779,,16,5,21
4780,4780,,20,6,26
4781,4781,,19,4,23
4782,4782,,20,13,33
4783,4783,,19,8,27
4784,4784,,19,11,30
4785,4785,,19,7,26
4786,4786,,14,10,24
4787,4787,,12,5,17
4788,4788,,17,4,21
4789,4789,,24,12,36
4790,4790,,25,15,40
4791,4791,,18,15,33
4792,4792,,20,11,31
4793,4793,,15,8,23
4794,4794,,27,12,39
4795,4795,,14,11,25
4796,4796,,23,5,28
4797,4797,,29,7,36
4798,4798,,18,7,25
4799,4799,,18,13,31
4800,4800,,21,8,29
4801,4801,,31,5,36
4802,4802,,26,6,32
4803,4803,,18,12,30
4804,4804,,20,3,23
4805,4805,,17,14,31
4806,4806,,14,3,17
4807,4807,,17,10,27
4808,4808,,25,9,34
4809,4809,,17,8,25
4810,4810,,15,15,30
4811,4811,,21,9,30
4812,4812,,23,9,32
4813,4813,,25,8,33
4814,4814,,20,10,30
4815,4815,,23,8,31
4816,4816,,18,7,25
4817,4817,,17,8,25
4818,4818,,18,15,33
4819,4819,,25,8,33
4820,4820,,13,6,19
4821,4821,,26,11,37
4822,4822,,14,4,18
4823,4823,,19,8,27
4824,4824,,18,12,30
4825,4825,,17,10,27
4826,4826,,22,12,34
4827,4827,,30,11,41
4828,4828,,13,12,25
4829,4829,,20,9,29
4830,4830,,23,11,34
4831,4831,,26,7,33
4832,4832,,23,4,27
4833,4833,,22,14,36
4834,4834,,20,11,31
4835,4835,,33,6,39
4836,4836,,25,11,36
4837,4837,,19,10,29
4838,4838,,21,6,27
4839,4839,,18,9,27
4840,4840,,15,5,20
4841,4841,,22,12,34
4842,4842,,17,6,23
4843,4843,,22,5,27
4844,4844,,16,8,24
4845,4845,,23,11,34
4846,4846,,24,9,33
4847,4847,,20,8,28
4848,4848,,23,11,34
4849,4849,,25,9,34
4850,4850,,18,7,25
4851,4851,,21,4,25
4852,4852,,33,13,46
4853,4853,,32,6,38
4854,4854,,15,6,21
4855,4855,,23,10,33
4856,4856,,24,6,30
4857,4857,,21,5,26
4858,4858,,22,9,31
4859,4859,,21,7,28
4860,4860,,26,11,37
4861,4861,,24,13,37
4862,4862,,13,9,22
4863,4863,,17,9,26
4864,4864,,20,11,31
4865,4865,,21,5,26
4866,4866,,16,10,26
4867,4867,,19,10,29
4868,4868,,22,11,33
4869,4869,,16,9,25
4870,4870,,19,10,29
4871,4871,,20,12,32
4872,4872,,22,13,35
4873,4873,,25,6,31
4874,4874,,13,11,24
4875,4875,,15,13,28
4876,4876,,24,7,31
4877,4877,,19,11,30
4878,4878,,26,7,33
4879,4879,,19,11,30
4880,4880,,18,9,27
4881,4881,,13,15,28
4882,4882,,26,9,35
4883,4883,,21,14,35
4884,4884,,26,9,35
4885,4885,,15,10,25
4886,4886,,29,11,40
4887,4887,,21,14,35
4888,4888,,14,9,23
4889,4889,,20,12,32
4890,4890,,16,2,18
4891,4891,,29,7,36
4892,4892,,20,5,25
4893,4893,,12,7,19
4894,4894,,15,9,24
4895,4895,,15,12,27
4896,4896,,18,5,23
4897,4897,,15,12,27
4898,4898,,23,14,37
4899,4899,,26,13,39
4900,4900,,18,7,25
4901,4901,,23,9,32
4902,4902,,19,5,24
4903,4903,,13,12,25
4904,4904,,19,9,28
4905,4905,,13,6,19
4906,4906,,24,3,27
4907,4907,,18,5,23
4908,4908,,25,8,33
4909,4909,,29,8,37
4910,4910,,16,7,23
4911,4911,,23,11,34
4912,4912,,22,12,34
4913,4913,,19,13,32
4914,4914,,20,6,26
4915,4915,,24,5,29
4916,4916,,18,4,22
4917,4917,,21,5,26
4918,4918,,18,7,25
4919,4919,,18,9,27
4920,4920,,24,8,32
4921,4921,,16,8,24
4922,4922,,26,9,35
4923,4923,,21,12,33
4924,4924,,17,11,28
4925,4925,,26,13,39
4926,4926,,20,7,27
4927,4927,,28,9,37
4928,4928,,21,7,28
4929,4929,,17,8,25
4930,4930,,17,4,21
4931,4931,,17,8,25
4932,4932,,14,12,26
4933,4933,,25,13,38
4934,4934,,20,12,32
4935,4935,,21,15,36
4936,4936,,26,10,36
4937,4937,,14,6,20
4938,4938,,28,7,35
4939,4939,,20,8,28
4940,4940,,21,11,32
4941,4941,,23,7,30
4942,4942,,14,11,25
4943,4943,,16,16,32
4944,4944,,25,6,31
4945,4945,,13,12,25
4946,4946,,21,9,30
4947,4947,,20,5,25
4948,4948,,18,5,23
4949,4949,,24,9,33
4950,4950,,12,8,20
4951,4951,,14,5,19
4952,4952,,22,5,27
4953,4953,,24,12,36
4954,4954,,22,7,29
4955,4955,,22,11,33
4956,4956,,21,7,28
4957,4957,,20,12,32
4958,4958,,25,11,36
4959,4959,,21,16,37
4960,4960,,20,7,27
4961,4961,,18,14,32
4962,4962,,12,6,18
4963,4963,,17,12,29
4964,4964,,19,6,25
4965,4965,,12,12,24
4966,4966,,18,10,28
4967,4967,,17,9,26
4968,4968,,28,6,34
4969,4969,,28,9,37
4970,4970,,24,4,28
4971,4971,,31,8,39
4972,4972,,19,4,23
4973,4973,,23,5,28
4974,4974,,17,14,31
4975,4975,,21,6,27
4976,4976,,21,7,28
4977,4977,,19,9,28
4978,4978,,17,5,22
4979,4979,,23,9,32
4980,4980,,24,4,28
4981,4981,,30,6,36
4982,4982,,20,8,28
4983,4983,,29,9,38
4984,4984,,22,11,33
4985,4985,,18,7,25
4986,4986,,29,11,40
4987,4987,,17,7,24
4988,4988,,23,10,33
4989,4989,,16,4,20
4990,4990,,24,7,31
4991,4991,,22,12,34
4992,4992,,21,7,28
4993,4993,,21,6,27
4994,4994,,15,10,25
4995,4995,,21,5,26
4996,4996,,18,3,21
4997,4997,,21,8,29
4998,4998,,26,11,37
4999,4999,,20,10,30
5000,5000,,20,8,28
5001,5001,,16,7,23
5002,5002,,17,10,27
5003,5003,,17,9,26
5004,5004,,10,10,20
5005,5005,,22,4,26
5006,5006,,20,10,30
5007,5007,,21,8,29
5008,5008,,17,8,25
5009,5009,,25,10,35
5010,5010,,21,5,26
5011,5011,,18,10,28
5012,5012,,16,9,25
5013,5013,,22,4,26
5014,5014,,28,9,37
5015,5015,,15,3,18
5016,5016,,24,10,34
5017,5017,,21,4,25
5018,5018,,22,9,31
5019,5019,,20,13,33
5020,5020,,23,11,34
5021,5021,,33,13,46
5022,5022,,25,7,32
5023,5023,,20,6,26
5024,5024,,22,11,33
5025,5025,,29,3,32
5026,5026,,20,7,27
5027,5027,,24,8,32
5028,5028,,15,15,30
5029,5029,,20,5,25
5030,5030,,16,5,21
5031,5031,,16,10,26
5032,5032,,35,6,41
5033,5033,,14,8,22
5034,5034,,18,7,25
5035,5035,,18,8,26
5036,5036,,14,9,23
5037,5037,,26,8,34
5038,5038,,20,11,31
5039,5039,,25,8,33
5040,5040,,21,7,28
5041,5041,,19,8,27
5042,5042,,22,6,28
5043,5043,,18,7,25
5044,5044,,23,10,33
5045,5045,,17,9,26
5046,5046,,17,8,25
5047,5047,,30,8,38
5048,5048,,14,5,19
5049,5049,,18,11,29
5050,5050,,22,9,31
5051,5051,,22,8,30
5052,5052,,26,10,36
5053,5053,,23,10,33
5054,5054,,15,9,24
5055,5055,,18,6,24
5056,5056,,15,6,21
5057,5057,,26,8,34
5058,5058,,23,19,42
5059,5059,,34,13,47
5060,5060,,26,9,35
5061,5061,,22,13,35
5062,5062,,17,14,31
5063,5063,,16,7,23
5064,5064,,19,9,28
5065,5065,,24,8,32
5066,5066,,18,6,24
5067,5067,,19,11,30
5068,5068,,20,7,27
5069,5069,,17,8,25
5070,5070,,22,11,33
5071,5071,,19,9,28
5072,5072,,23,11,34
5073,5073,,31,9,40
5074,5074,,21,7,28
5075,5075,,22,10,32
5076,5076,,19,9,28
5077,5077,,17,6,23
5078,5078,,27,8,35
5079,5079,,26,7,33
5080,5080,,25,9,34
5081,5081,,19,10,29
5082,5082,,25,9,34
5083,5083,,26,11,37
5084,5084,,19,8,27
5085,5085,,19,11,30
5086,5086,,19,9,28
5087,5087,,19,10,29
5088,5088,,13,6,19
5089,5089,,28,5,33
5090,5090,,19,7,26
5091,5091,,19,9,28
5092,5092,,20,11,31
5093,5093,,21,6,27
5094,5094,,23,3,26
5095,5095,,21,13,34
5096,5096,,20,11,31
5097,5097,,21,9,30
5098,5098,,29,10,39
5099,5099,,22,7,29
5100,5100,,19,8,27
5101,5101,,11,7,18
5102,5102,,27,8,35
5103,5103,,13,8,21
5104,5104,,27,13,40
5105,5105,,14,11,25
5106,5106,,18,10,28
5107,5107,,20,6,26
5108,5108,,19,10,29
5109,5109,,27,13,40
5110,5110,,24,12,36
5111,5111,,21,7,28
5112,5112,,23,17,40
5113,5113,,29,9,38
5114,5114,,29,5,34
5115,5115,,22,7,29
5116,5116,,30,13,43
5117,5117,,19,4,23
5118,5118,,16,11,27
5119,5119,,22,12,34
5120,5120,,13,8,21
5121,5121,,25,3,28
5122,5122,,15,8,23
5123,5123,,23,5,28
5124,5124,,17,13,30
5125,5125,,30,4,34
5126,5126,,24,16,40
5127,5127,,16,7,23
5128,5128,,17,12,29
5129,5129,,19,11,30
5130,5130,,21,6,27
5131,5131,,26,6,32
5132,5132,,15,11,26
5133,5133,,19,7,26
5134,5134,,22,8,30
5135,5135,,26,7,33
5136,5136,,19,12,31
5137,5137,,17,8,25
5138,5138,,27,6,33
5139,5139,,18,13,31
5140,5140,,16,10,26
5141,5141,,16,5,21
5142,5142,,17,5,22
5143,5143,,22,13,35
5144,5144,,18,11,29
5145,5145,,20,9,29
5146,5146,,27,9,36
5147,5147,,25,12,37
5148,5148,,26,11,37
5149,5149,,24,7,31
5150,5150,,12,9,21
5151,5151,,26,6,32
5152,5152,,19,7,26
5153,5153,,23,11,34
5154,5154,,28,10,38
5155,5155,,25,10,35
5156,5156,,18,13,31
5157,5157,,17,13,30
5158,5158,,24,8,32
5159,5159,,13,8,21
5160,5160,,13,12,25
5161,5161,,20,9,29
5162,5162,,21,9,30
5163,5163,,16,7,23
5164,5164,,20,10,30
5165,5165,,24,4,28
5166,5166,,21,9,30
5167,5167,,21,9,30
5168,5168,,24,7,31
5169,5169,,23,14,37
5170,5170,,27,11,38
5171,5171,,20,8,28
5172,5172,,22,5,27
5173,5173,,18,5,23
5174,5174,,22,5,27
5175,5175,,16,12,28
5176,5176,,19,11,30
5177,5177,,25,8,33
5178,5178,,16,7,23
5179,5179,,29,6,35
5180,5180,,19,13,32
5181,5181,,28,7,35
5182,5182,,26,5,31
5183,5183,,19,5,24
5184,5184,,23,12,35
5185,5185,,22,9,31
5186,5186,,23,8,31
5187,5187,,14,6,20
5188,5188,,20,4,24
5189,5189,,16,4,20
5190,5190,,24,4,28
5191,5191,,16,10,26
5192,5192,,23,7,30
5193,5193,,19,5,24
5194,5194,,24,7,31
5195,5195,,28,11,39
5196,5196,,19,7,26
5197,5197,,27,5,32
5198,5198,,18,13,31
5199,5199,,21,3,24
5200,5200,,22,9,31
5201,5201,,20,4,24
5202,5202,,22,6,28
5203,5203,,23,6,29
5204,5204,,16,6,22
5205,5205,,17,9,26
5206,5206,,26,12,38
5207,5207,,24,9,33
5208,5208,,20,6,26
5209,5209,,24,5,29
5210,5210,,16,3,19
5211,5211,,19,7,26
5212,5212,,23,8,31
5213,5213,,23,5,28
5214,5214,,23,7,30
5215,5215,,21,8,29
5216,5216,,15,6,21
5217,5217,,20,12,32
5218,5218,,26,6,32
5219,5219,,26,7,33
5220,5220,,16,6,22
5221,5221,,17,6,23
5222,5222,,21,7,28
5223,5223,,20,6,26
5224,5224,,25,14,39
5225,5225,,22,6,28
5226,5226,,15,7,22
5227,5227,,19,7,26
5228,5228,,21,8,29
5229,5229,,29,10,39
5230,5230,,13,12,25
5231,5231,,23,7,30
5232,5232,,17,4,21
5233,5233,,18,4,22
5234,5234,,19,10,29
5235,5235,,26,8,34
5236,5236,,20,9,29
5237,5237,,31,9,40
5238,5238,,22,8,30
5239,5239,,19,10,29
5240,5240,,19,3,22
5241,5241,,26,1,27
5242,5242,,19,4,23
5243,5243,,22,6,28
5244,5244,,32,7,39
5245,5245,,17,6,23
5246,5246,,19,3,22
5247,5247,,18,4,22
5248,5248,,20,10,30
5249,5249,,26,9,35
5250,5250,,28,8,36
5251,5251,,25,8,33
5252,5252,,24,11,35
5253,5253,,18,8,26
5254,5254,,14,8,22
5255,5255,,31,7,38
5256,5256,,21,8,29
5257,5257,,13,6,19
5258,5258,,11,3,14
5259,5259,,23,10,33
5260,5260,,21,4,25
5261,5261,,26,12,38
5262,5262,,14,9,23
5263,5263,,22,13,35
5264,5264,,20,10,30
5265,5265,,20,4,24
5266,5266,,22,7,29
5267,5267,,21,8,29
5268,5268,,14,5,19
5269,5269,,18,5,23
5270,5270,,18,5,23
5271,5271,,21,11,32
5272,5272,,24,8,32
5273,5273,,19,2,21
5274,5274,,23,5,28
5275,5275,,21,5,26
5276,5276,,19,9,28
5277,5277,,27,12,39
5278,5278,,12,8,20
5279,5279,,31,7,38
5280,5280,,18,12,30
5281,5281,,22,9,31
5282,5282,,21,12,33
5283,5283,,23,7,30
5284,5284,,23,7,30
5285,5285,,24,4,28
5286,5286,,24,9,33
5287,5287,,22,14,36
5288,5288,,28,7,35
5289,5289,,25,3,28
5290,5290,,21,14,35
5291,5291,,18,7,25
5292,5292,,24,12,36
5293,5293,,31,6,37
5294,5294,,22,8,30
5295,5295,,13,3,16
5296,5296,,20,13,33
5297,5297,,20,5,25
5298,5298,,26,4,30
5299,5299,,29,6,35
5300,5300,,34,12,46
5301,5301,,11,7,18
5302,5302,,25,9,34
5303,5303,,14,11,25
5304,5304,,21,6,27
5305,5305,,19,6,25
5306,5306,,21,11,32
5307,5307,,24,10,34
5308,5308,,22,6,28
5309,5309,,22,11,33
5310,5310,,18,4,22
5311,5311,,25,7,32
5312,5312,,19,9,28
5313,5313,,28,9,37
5314,5314,,21,4,25
5315,5315,,24,4,28
5316,5316,,25,8,33
5317,5317,,24,7,31
5318,5318,,24,7,31
5319,5319,,26,10,36
5320,5320,,20,9,29
5321,5321,,23,4,27
5322,5322,,19,5,24
5323,5323,,28,2,30
5324,5324,,21,5,26
5325,5325,,28,2,30
5326,5326,,19,12,31
5327,5327,,22,7,29
5328,5328,,19,4,23
5329,5329,,26,7,33
5330,5330,,25,5,30
5331,5331,,20,11,31
5332,5332,,27,7,34
5333,5333,,27,9,36
5334,5334,,22,9,31
5335,5335,,17,8,25
5336,5336,,17,14,31
5337,5337,,17,8,25
5338,5338,,22,4,26
5339,5339,,25,12,37
5340,5340,,22,5,27
5341,5341,,21,4,25
5342,5342,,16,9,25
5343,5343,,23,11,34
5344,5344,,39,10,49
5345,5345,,26,10,36
5346,5346,,28,13,41
5347,5347,,20,11,31
5348,5348,,13,17,30
5349,5349,,17,4,21
5350,5350,,22,5,27
5351,5351,,22,6,28
5352,5352,,20,8,28
5353,5353,,22,4,26
5354,5354,,16,2,18
5355,5355,,19,2,21
5356,5356,,24,7,31
5357,5357,,18,6,24
5358,5358,,16,9,25
5359,5359,,16,6,22
5360,5360,,26,5,31
5361,5361,,26,11,37
5362,5362,,19,7,26
5363,5363,,24,6,30
5364,5364,,25,5,30
5365,5365,,22,13,35
5366,5366,,27,2,29
5367,5367,,18,8,26
5368,5368,,25,6,31
5369,5369,,20,5,25
5370,5370,,16,12,28
5371,5371,,21,3,24
5372,5372,,22,9,31
5373,5373,,14,5,19
5374,5374,,18,7,25
5375,5375,,30,4,34
5376,5376,,22,2,24
5377,5377,,19,8,27
5378,5378,,27,2,29
5379,5379,,23,14,37
5380,5380,,22,9,31
5381,5381,,32,10,42
5382,5382,,21,6,27
5383,5383,,20,5,25
5384,5384,,18,5,23
5385,5385,,19,3,22
5386,5386,,20,8,28
5387,5387,,23,15,38
5388,5388,,17,6,23
5389,5389,,20,8,28
5390,5390,,25,6,31
5391,5391,,32,6,38
5392,5392,,29,3,32
5393,5393,,18,7,25
5394,5394,,13,6,19
5395,5395,,19,3,22
5396,5396,,22,5,27
5397,5397,,18,6,24
5398,5398,,23,11,34
5399,5399,,22,8,30
5400,5400,,26,9,35
5401,5401,,16,8,24
5402,5402,,24,10,34
5403,5403,,33,4,37
5404,5404,,21,4,25
5405,5405,,23,8,31
5406,5406,,19,5,24
5407,5407,,15,6,21
5408,5408,,24,12,36
5409,5409,,22,7,29
5410,5410,,24,7,31
5411,5411,,22,8,30
5412,5412,,26,7,33
5413,5413,,22,5,27
5414,5414,,20,8,28
5415,5415,,29,4,33
5416,5416,,35,10,45
5417,5417,,22,9,31
5418,5418,,25,6,31
5419,5419,,26,7,33
5420,5420,,21,19,40
5421,5421,,21,8,29
5422,5422,,21,9,30
5423,5423,,19,5,24
5424,5424,,20,9,29
5425,5425,,31,4,35
5426,5426,,15,11,26
5427,5427,,23,5,28
5428,5428,,25,7,32
5429,5429,,20,4,24
5430,5430,,21,10,31
5431,5431,,19,7,26
5432,5432,,19,10,29
5433,5433,,17,5,22
5434,5434,,22,8,30
5435,5435,,18,9,27
5436,5436,,19,8,27
5437,5437,,20,6,26
5438,5438,,16,7,23
5439,5439,,13,10,23
5440,5440,,23,8,31
5441,5441,,19,2,21
5442,5442,,18,9,27
5443,5443,,30,4,34
5444,5444,,26,10,36
5445,5445,,15,4,19
5446,5446,,23,3,26
5447,5447,,29,3,32
5448,5448,,27,4,31
5449,5449,,22,4,26
5450,5450,,21,2,23
5451,5451,,20,8,28
5452,5452,,18,4,22
5453,5453,,14,8,22
5454,5454,,22,6,28
5455,5455,,25,7,32
5456,5456,,26,6,32
5457,5457,,17,5,22
5458,5458,,26,6,32
5459,5459,,30,7,37
5460,5460,,20,2,22
5461,5461,,21,4,25
5462,5462,,19,8,27
5463,5463,,18,6,24
5464,5464,,29,8,37
5465,5465,,21,4,25
5466,5466,,22,11,33
5467,5467,,27,5,32
5468,5468,,20,2,22
5469,5469,,16,5,21
5470,5470,,20,10,30
5471,5471,,24,13,37
5472,5472,,26,7,33
5473,5473,,22,3,25
5474,5474,,19,8,27
5475,5475,,23,6,29
5476,5476,,33,8,41
5477,5477,,24,3,27
5478,5478,,28,7,35
5479,5479,,25,7,32
5480,5480,,27,4,31
5481,5481,,22,8,30
5482,5482,,26,6,32
5483,5483,,35,6,41
5484,5484,,28,13,41
5485,5485,,34,5,39
5486,5486,,27,9,36
5487,5487,,18,5,23
5488,5488,,27,11,38
5489,5489,,29,11,40
5490,5490,,25,5,30
5491,5491,,30,3,33
5492,5492,,19,8,27
5493,5493,,26,9,35
5494,5494,,18,4,22
5495,5495,,27,6,33
5496,5496,,18,6,24
5497,5497,,10,3,13
5498,5498,,30,3,33
5499,5499,,28,5,33
5500,5500,,14,12,26
5501,5501,,16,4,20
5502,5502,,17,8,25
5503,5503,,35,7,42
5504,5504,,17,10,27
5505,5505,,18,9,27
5506,5506,,22,4,26
5507,5507,,20,7,27
5508,5508,,19,3,22
5509,5509,,16,4,20
5510,5510,,20,7,27
5511,5511,,24,8,32
5512,5512,,21,8,29
5513,5513,,26,11,37
5514,5514,,11,7,18
5515,5515,,22,5,27
5516,5516,,27,11,38
5517,5517,,32,5,37
5518,5518,,23,14,37
5519,5519,,27,6,33
5520,5520,,23,5,28
5521,5521,,25,6,31
5522,5522,,22,10,32
5523,5523,,34,8,42
5524,5524,,18,8,26
5525,5525,,22,3,25
5526,5526,,28,9,37
